station,valid,tmpf,p01i,sknt
NUQ,2017-03-01 16:56,59.00,0.00,10.00
NUQ,2017-03-01 17:56,56.00,0.00,7.00
NUQ,2017-03-01 18:56,53.00,0.00,4.00
NUQ,2017-03-01 19:56,53.00,0.00,4.00
NUQ,2017-03-01 20:56,51.00,0.00,0.00
NUQ,2017-03-01 21:56,50.00,0.00,0.00
NUQ,2017-03-01 22:56,47.00,0.00,0.00
NUQ,2017-03-01 23:56,47.00,0.00,0.00
NUQ,2017-03-02 00:56,44.00,0.00,0.00
NUQ,2017-03-02 01:56,43.00,0.00,0.00
NUQ,2017-03-02 02:56,42.00,0.00,0.00
NUQ,2017-03-02 03:56,42.00,0.00,0.00
NUQ,2017-03-02 04:56,42.00,0.00,0.00
NUQ,2017-03-02 05:56,40.00,0.00,0.00
NUQ,2017-03-02 06:56,41.00,0.00,0.00
NUQ,2017-03-02 07:56,44.00,0.00,0.00
NUQ,2017-03-02 08:56,50.00,0.00,0.00
NUQ,2017-03-02 09:56,53.00,0.00,3.00
NUQ,2017-03-02 10:56,56.00,0.00,4.00
NUQ,2017-03-02 11:56,59.00,0.00,4.00
NUQ,2017-03-02 12:56,61.00,0.00,5.00
NUQ,2017-03-02 13:56,64.00,0.00,6.00
NUQ,2017-03-02 14:56,64.00,0.00,7.00
NUQ,2017-03-02 15:56,64.00,0.00,7.00
NUQ,2017-03-02 16:56,64.00,0.00,5.00
NUQ,2017-03-02 17:56,58.00,0.00,6.00
NUQ,2017-03-02 18:56,57.00,0.00,5.00
NUQ,2017-03-02 19:56,53.00,0.00,0.00
NUQ,2017-03-02 20:56,54.00,0.00,3.00
NUQ,2017-03-02 21:56,52.00,0.00,0.00
NUQ,2017-03-02 22:56,51.00,0.00,0.00
NUQ,2017-03-02 23:56,49.00,0.00,0.00
NUQ,2017-03-03 00:56,46.00,0.00,0.00
NUQ,2017-03-03 01:56,45.00,0.00,0.00
NUQ,2017-03-03 02:56,45.00,0.00,3.00
NUQ,2017-03-03 03:56,45.00,0.00,3.00
NUQ,2017-03-03 04:56,45.00,0.00,0.00
NUQ,2017-03-03 05:56,43.00,0.00,0.00
NUQ,2017-03-03 06:56,43.00,0.00,0.00
NUQ,2017-03-03 07:56,47.00,0.00,0.00
NUQ,2017-03-03 08:56,51.00,0.00,3.00
NUQ,2017-03-03 09:56,55.00,0.00,0.00
NUQ,2017-03-03 10:56,57.00,0.00,4.00
NUQ,2017-03-03 11:56,59.00,0.00,6.00
NUQ,2017-03-03 12:56,61.00,0.00,5.00
NUQ,2017-03-03 13:56,64.00,0.00,5.00
NUQ,2017-03-03 14:56,62.00,0.00,10.00
NUQ,2017-03-03 15:56,61.00,0.00,10.00
NUQ,2017-03-03 16:56,57.00,0.00,11.00
NUQ,2017-03-03 17:56,55.00,0.00,11.00
NUQ,2017-03-03 18:56,52.00,0.00,11.00
NUQ,2017-03-03 19:56,51.00,0.00,4.00
NUQ,2017-03-03 20:56,50.00,0.00,5.00
NUQ,2017-03-03 21:56,51.00,0.00,4.00
NUQ,2017-03-03 22:56,50.00,0.00,3.00
NUQ,2017-03-03 23:56,49.00,0.00,0.00
NUQ,2017-03-04 00:56,47.00,0.00,3.00
NUQ,2017-03-04 01:56,47.00,0.00,4.00
NUQ,2017-03-04 02:56,48.00,0.00,0.00
NUQ,2017-03-04 03:56,48.00,0.00,4.00
NUQ,2017-03-04 04:56,50.00,0.00,3.00
NUQ,2017-03-04 05:36,49.00,0.00,0.00
NUQ,2017-03-04 05:56,49.00,0.00,3.00
NUQ,2017-03-04 06:05,47.00,0.00,4.00
NUQ,2017-03-04 06:42,48.00,0.00,4.00
NUQ,2017-03-04 06:56,48.00,0.00,3.00
NUQ,2017-03-04 07:24,49.00,0.00,4.00
NUQ,2017-03-04 07:56,51.00,0.00,5.00
NUQ,2017-03-04 08:56,54.00,0.00,6.00
NUQ,2017-03-04 09:51,53.60,T,4.00
NUQ,2017-03-04 09:56,53.00,T,0.00
NUQ,2017-03-04 10:07,53.00,T,0.00
NUQ,2017-03-04 10:56,58.00,T,5.00
NUQ,2017-03-04 11:56,59.00,T,0.00
NUQ,2017-03-04 12:56,61.00,0.00,3.00
NUQ,2017-03-04 13:56,62.00,0.00,8.00
NUQ,2017-03-04 14:56,62.00,0.00,8.00
NUQ,2017-03-04 15:56,60.00,0.00,7.00
NUQ,2017-03-04 16:56,59.00,0.00,9.00
NUQ,2017-03-04 17:56,57.00,0.00,5.00
NUQ,2017-03-04 18:56,55.00,0.00,5.00
NUQ,2017-03-04 19:56,55.00,T,10.00
NUQ,2017-03-04 20:56,54.00,T,12.00
NUQ,2017-03-04 21:56,52.00,0.02,10.00
NUQ,2017-03-04 22:12,53.00,0.04,5.00
NUQ,2017-03-04 22:37,51.00,0.09,7.00
NUQ,2017-03-04 22:56,51.00,0.10,5.00
NUQ,2017-03-04 23:56,50.00,0.01,5.00
NUQ,2017-03-05 00:18,51.00,0.00,0.00
NUQ,2017-03-05 00:27,51.00,0.00,0.00
NUQ,2017-03-05 00:42,51.00,0.00,4.00
NUQ,2017-03-05 00:56,52.00,0.00,0.00
NUQ,2017-03-05 01:15,51.00,0.00,3.00
NUQ,2017-03-05 01:22,51.00,0.00,4.00
NUQ,2017-03-05 01:33,51.00,0.00,4.00
NUQ,2017-03-05 01:56,50.00,0.00,4.00
NUQ,2017-03-05 02:56,48.00,0.01,0.00
NUQ,2017-03-05 03:56,49.00,0.01,4.00
NUQ,2017-03-05 04:34,48.00,0.02,4.00
NUQ,2017-03-05 04:49,48.00,0.02,3.00
NUQ,2017-03-05 04:56,48.00,0.02,0.00
NUQ,2017-03-05 05:56,45.00,0.07,5.00
NUQ,2017-03-05 06:56,45.00,0.01,5.00
NUQ,2017-03-05 07:56,46.00,0.01,7.00
NUQ,2017-03-05 08:56,47.00,T,12.00
NUQ,2017-03-05 09:56,48.00,0.01,9.00
NUQ,2017-03-05 10:56,48.00,0.01,9.00
NUQ,2017-03-05 11:56,45.00,0.02,13.00
NUQ,2017-03-05 12:11,47.00,0.01,6.00
NUQ,2017-03-05 12:33,49.00,0.01,12.00
NUQ,2017-03-05 12:56,49.00,0.02,13.00
NUQ,2017-03-05 13:56,50.00,T,11.00
NUQ,2017-03-05 14:56,45.00,0.01,3.00
NUQ,2017-03-05 15:56,47.00,T,10.00
NUQ,2017-03-05 16:56,50.00,0.01,12.00
NUQ,2017-03-05 17:56,45.00,0.01,3.00
NUQ,2017-03-05 18:56,46.00,0.00,0.00
NUQ,2017-03-05 19:56,45.00,0.00,0.00
NUQ,2017-03-05 20:56,44.00,0.00,3.00
NUQ,2017-03-05 21:56,44.00,0.00,3.00
NUQ,2017-03-05 22:56,41.00,T,3.00
NUQ,2017-03-05 23:56,42.00,0.00,5.00
NUQ,2017-03-06 00:56,41.00,0.00,3.00
NUQ,2017-03-06 01:56,42.00,T,7.00
NUQ,2017-03-06 02:56,42.00,T,6.00
NUQ,2017-03-06 03:56,43.00,0.01,4.00
NUQ,2017-03-06 04:56,42.00,T,5.00
NUQ,2017-03-06 05:56,42.00,0.01,6.00
NUQ,2017-03-06 06:56,43.00,T,6.00
NUQ,2017-03-06 07:56,45.00,0.01,6.00
NUQ,2017-03-06 08:56,49.00,0.00,8.00
NUQ,2017-03-06 09:36,48.00,T,5.00
NUQ,2017-03-06 09:56,50.00,T,5.00
NUQ,2017-03-06 10:09,51.00,0.00,7.00
NUQ,2017-03-06 10:56,51.00,T,3.00
NUQ,2017-03-06 11:15,51.00,0.01,0.00
NUQ,2017-03-06 11:29,50.00,0.01,5.00
NUQ,2017-03-06 11:56,53.00,0.01,3.00
NUQ,2017-03-06 12:56,54.00,T,6.00
NUQ,2017-03-06 13:56,55.00,T,6.00
NUQ,2017-03-06 14:56,57.00,0.00,4.00
NUQ,2017-03-06 15:56,54.00,0.00,6.00
NUQ,2017-03-06 16:56,54.00,0.00,5.00
NUQ,2017-03-06 17:56,51.00,0.00,6.00
NUQ,2017-03-06 18:56,51.00,0.00,5.00
NUQ,2017-03-06 19:56,49.00,0.00,4.00
NUQ,2017-03-06 20:56,49.00,0.00,4.00
NUQ,2017-03-06 21:56,46.00,0.00,0.00
NUQ,2017-03-06 22:56,45.00,0.00,3.00
NUQ,2017-03-06 23:56,46.00,0.00,4.00
NUQ,2017-03-07 00:56,43.00,0.00,0.00
NUQ,2017-03-07 01:56,43.00,0.00,0.00
NUQ,2017-03-07 02:56,42.00,0.00,0.00
NUQ,2017-03-07 03:56,41.00,0.00,0.00
NUQ,2017-03-07 04:56,41.00,0.00,0.00
NUQ,2017-03-07 05:56,40.00,0.00,0.00
NUQ,2017-03-07 06:56,39.00,0.00,5.00
NUQ,2017-03-07 07:56,46.00,0.00,4.00
NUQ,2017-03-07 08:56,51.00,0.00,0.00
NUQ,2017-03-07 09:56,54.00,0.00,0.00
NUQ,2017-03-07 10:56,55.00,0.00,6.00
NUQ,2017-03-07 11:56,56.00,0.00,3.00
NUQ,2017-03-07 12:56,58.00,0.00,4.00
NUQ,2017-03-07 13:56,60.00,0.00,5.00
NUQ,2017-03-07 14:56,58.00,0.00,11.00
NUQ,2017-03-07 15:56,58.00,0.00,7.00
NUQ,2017-03-07 16:56,59.00,0.00,7.00
NUQ,2017-03-07 17:56,56.00,0.00,9.00
NUQ,2017-03-07 18:56,55.00,0.00,7.00
NUQ,2017-03-07 19:56,54.00,0.00,5.00
NUQ,2017-03-07 20:56,53.00,0.00,4.00
NUQ,2017-03-07 21:56,52.00,0.00,4.00
NUQ,2017-03-07 22:56,51.00,0.00,4.00
NUQ,2017-03-07 23:56,50.00,0.00,3.00
NUQ,2017-03-08 00:56,49.00,0.00,3.00
NUQ,2017-03-08 01:56,48.00,0.00,0.00
NUQ,2017-03-08 02:56,48.00,0.00,4.00
NUQ,2017-03-08 03:56,46.00,0.00,0.00
NUQ,2017-03-08 04:56,46.00,0.00,0.00
NUQ,2017-03-08 05:56,47.00,0.00,3.00
NUQ,2017-03-08 06:56,46.00,0.00,0.00
NUQ,2017-03-08 07:56,51.00,0.00,0.00
NUQ,2017-03-08 08:56,54.00,0.00,0.00
NUQ,2017-03-08 09:56,57.00,0.00,4.00
NUQ,2017-03-08 10:56,59.00,0.00,6.00
NUQ,2017-03-08 11:56,62.00,0.00,8.00
NUQ,2017-03-08 12:56,63.00,0.00,11.00
NUQ,2017-03-08 13:56,64.00,0.00,10.00
NUQ,2017-03-08 14:56,66.00,0.00,8.00
NUQ,2017-03-08 15:56,65.00,0.00,11.00
NUQ,2017-03-08 16:56,64.00,0.00,10.00
NUQ,2017-03-08 17:56,61.00,0.00,7.00
NUQ,2017-03-08 18:56,57.00,0.00,6.00
NUQ,2017-03-08 19:56,55.00,0.00,4.00
NUQ,2017-03-08 20:56,56.00,0.00,3.00
NUQ,2017-03-08 21:56,54.00,0.00,0.00
NUQ,2017-03-08 22:56,54.00,0.00,0.00
NUQ,2017-03-08 23:56,53.00,0.00,3.00
NUQ,2017-03-09 00:56,53.00,0.00,3.00
NUQ,2017-03-09 01:56,53.00,0.00,3.00
NUQ,2017-03-09 02:56,50.00,0.00,0.00
NUQ,2017-03-09 03:56,50.00,0.00,0.00
NUQ,2017-03-09 04:56,48.00,0.00,0.00
NUQ,2017-03-09 05:56,48.00,0.00,3.00
NUQ,2017-03-09 06:56,49.00,0.00,0.00
NUQ,2017-03-09 07:56,54.00,0.00,0.00
NUQ,2017-03-09 08:56,59.00,0.00,0.00
NUQ,2017-03-09 09:56,61.00,0.00,4.00
NUQ,2017-03-09 10:56,63.00,0.00,5.00
NUQ,2017-03-09 11:56,65.00,0.00,5.00
NUQ,2017-03-09 12:56,68.00,0.00,11.00
NUQ,2017-03-09 13:56,68.00,0.00,9.00
NUQ,2017-03-09 14:56,66.00,0.00,12.00
NUQ,2017-03-09 15:56,67.00,0.00,8.00
NUQ,2017-03-09 16:56,64.00,0.00,8.00
NUQ,2017-03-09 17:56,62.00,0.00,7.00
NUQ,2017-03-09 18:56,60.00,0.00,6.00
NUQ,2017-03-09 19:56,58.00,0.00,3.00
NUQ,2017-03-09 20:56,57.00,0.00,3.00
NUQ,2017-03-09 21:56,57.00,0.00,4.00
NUQ,2017-03-09 22:56,57.00,0.00,0.00
NUQ,2017-03-09 23:56,55.00,0.00,0.00
NUQ,2017-03-10 00:56,55.00,0.00,4.00
NUQ,2017-03-10 01:56,54.00,0.00,3.00
NUQ,2017-03-10 02:56,53.00,0.00,0.00
NUQ,2017-03-10 03:56,53.00,0.00,0.00
NUQ,2017-03-10 04:56,54.00,0.00,0.00
NUQ,2017-03-10 05:56,54.00,0.00,0.00
NUQ,2017-03-10 06:56,53.00,0.00,0.00
NUQ,2017-03-10 07:56,55.00,0.00,0.00
NUQ,2017-03-10 08:22,56.00,0.00,4.00
NUQ,2017-03-10 08:56,56.00,0.00,6.00
NUQ,2017-03-10 09:56,58.00,0.00,4.00
NUQ,2017-03-10 10:56,61.00,0.00,0.00
NUQ,2017-03-10 11:56,63.00,0.00,5.00
NUQ,2017-03-10 12:56,66.00,0.00,7.00
NUQ,2017-03-10 13:56,64.00,0.00,9.00
NUQ,2017-03-10 14:56,69.00,0.00,6.00
NUQ,2017-03-10 15:56,70.00,0.00,8.00
NUQ,2017-03-10 16:56,67.00,0.00,6.00
NUQ,2017-03-10 17:56,64.00,0.00,7.00
NUQ,2017-03-10 18:56,61.00,0.00,5.00
NUQ,2017-03-10 19:56,60.00,0.00,5.00
NUQ,2017-03-10 20:56,58.00,0.00,4.00
NUQ,2017-03-10 21:56,60.00,0.00,0.00
NUQ,2017-03-10 22:56,59.00,0.00,0.00
NUQ,2017-03-10 23:56,57.00,0.00,0.00
NUQ,2017-03-11 00:56,56.00,0.00,0.00
NUQ,2017-03-11 01:56,55.00,0.00,0.00
NUQ,2017-03-11 02:56,53.00,0.00,0.00
NUQ,2017-03-11 03:56,53.00,0.00,0.00
NUQ,2017-03-11 04:56,52.00,0.00,0.00
NUQ,2017-03-11 05:56,52.00,0.00,0.00
NUQ,2017-03-11 06:56,52.00,0.00,0.00
NUQ,2017-03-11 07:56,57.00,0.00,0.00
NUQ,2017-03-11 08:56,60.00,0.00,3.00
NUQ,2017-03-11 09:56,61.00,0.00,5.00
NUQ,2017-03-11 10:56,64.00,0.00,3.00
NUQ,2017-03-11 11:56,67.00,0.00,7.00
NUQ,2017-03-11 12:56,69.00,0.00,7.00
NUQ,2017-03-11 13:56,67.00,0.00,7.00
NUQ,2017-03-11 14:56,68.00,0.00,11.00
NUQ,2017-03-11 15:56,66.00,0.00,11.00
NUQ,2017-03-11 16:56,64.00,0.00,10.00
NUQ,2017-03-11 17:56,62.00,0.00,9.00
NUQ,2017-03-11 18:56,58.00,0.00,7.00
NUQ,2017-03-11 19:56,56.00,0.00,7.00
NUQ,2017-03-11 20:56,54.00,0.00,8.00
NUQ,2017-03-11 21:56,54.00,0.00,5.00
NUQ,2017-03-11 22:46,54.00,0.00,9.00
NUQ,2017-03-11 22:56,54.00,0.00,7.00
NUQ,2017-03-11 23:09,53.00,0.00,5.00
NUQ,2017-03-11 23:44,53.00,0.00,5.00
NUQ,2017-03-11 23:56,53.00,0.00,3.00
NUQ,2017-03-12 00:56,53.00,0.00,0.00
NUQ,2017-03-12 01:56,53.00,0.00,0.00
NUQ,2017-03-12 03:56,52.00,0.00,0.00
NUQ,2017-03-12 04:56,51.00,0.00,0.00
NUQ,2017-03-12 05:56,49.00,0.00,3.00
NUQ,2017-03-12 06:56,48.00,0.00,3.00
NUQ,2017-03-12 07:11,49.00,0.00,3.00
NUQ,2017-03-12 07:13,48.00,0.00,3.00
NUQ,2017-03-12 07:21,47.00,0.00,3.00
NUQ,2017-03-12 07:56,47.00,0.00,3.00
NUQ,2017-03-12 08:17,49.00,0.00,0.00
NUQ,2017-03-12 08:19,49.00,0.00,0.00
NUQ,2017-03-12 08:29,50.00,0.00,0.00
NUQ,2017-03-12 08:41,50.00,0.00,3.00
NUQ,2017-03-12 08:43,50.00,0.00,3.00
NUQ,2017-03-12 08:56,50.00,0.00,4.00
NUQ,2017-03-12 08:59,50.00,0.00,3.00
NUQ,2017-03-12 09:08,51.00,0.00,4.00
NUQ,2017-03-12 09:56,53.00,0.00,0.00
NUQ,2017-03-12 10:05,53.00,0.00,0.00
NUQ,2017-03-12 10:17,55.00,0.00,3.00
NUQ,2017-03-12 10:56,58.00,0.00,5.00
NUQ,2017-03-12 11:56,64.00,0.00,8.00
NUQ,2017-03-12 12:56,69.00,0.00,6.00
NUQ,2017-03-12 13:56,72.00,0.00,4.00
NUQ,2017-03-12 14:56,73.00,0.00,8.00
NUQ,2017-03-12 15:56,73.00,0.00,9.00
NUQ,2017-03-12 16:56,72.00,0.00,9.00
NUQ,2017-03-12 17:56,68.00,0.00,7.00
NUQ,2017-03-12 18:56,63.00,0.00,9.00
NUQ,2017-03-12 19:56,59.00,0.00,9.00
NUQ,2017-03-12 20:56,57.00,0.00,4.00
NUQ,2017-03-12 21:56,56.00,0.00,0.00
NUQ,2017-03-12 22:56,56.00,0.00,3.00
NUQ,2017-03-12 23:56,56.00,0.00,0.00
NUQ,2017-03-13 00:56,54.00,0.00,0.00
NUQ,2017-03-13 01:56,53.00,0.00,0.00
NUQ,2017-03-13 02:56,52.00,0.00,0.00
NUQ,2017-03-13 03:56,49.00,0.00,0.00
NUQ,2017-03-13 04:56,50.00,0.00,0.00
NUQ,2017-03-13 05:56,48.00,0.00,0.00
NUQ,2017-03-13 06:56,48.00,0.00,0.00
NUQ,2017-03-13 07:56,50.00,0.00,0.00
NUQ,2017-03-13 08:56,54.00,0.00,0.00
NUQ,2017-03-13 09:56,60.00,0.00,0.00
NUQ,2017-03-13 10:56,63.00,0.00,4.00
NUQ,2017-03-13 11:56,65.00,0.00,7.00
NUQ,2017-03-13 12:56,70.00,0.00,0.00
NUQ,2017-03-13 13:56,73.00,0.00,4.00
NUQ,2017-03-13 14:56,73.00,0.00,6.00
NUQ,2017-03-13 15:56,75.00,0.00,6.00
NUQ,2017-03-13 16:56,76.00,0.00,6.00
NUQ,2017-03-13 17:56,74.00,0.00,5.00
NUQ,2017-03-13 18:56,70.00,0.00,4.00
NUQ,2017-03-13 19:56,67.00,0.00,0.00
NUQ,2017-03-13 20:56,65.00,0.00,0.00
NUQ,2017-03-13 21:56,63.00,0.00,0.00
NUQ,2017-03-13 22:56,63.00,0.00,0.00
NUQ,2017-03-13 23:56,60.00,0.00,0.00
NUQ,2017-03-14 00:56,60.00,0.00,0.00
NUQ,2017-03-14 01:56,58.00,0.00,0.00
NUQ,2017-03-14 02:56,56.00,0.00,0.00
NUQ,2017-03-14 03:56,55.00,0.00,0.00
NUQ,2017-03-14 04:56,55.00,0.00,0.00
NUQ,2017-03-14 05:56,55.00,0.00,0.00
NUQ,2017-03-14 06:56,54.00,0.00,0.00
NUQ,2017-03-14 07:56,53.00,0.00,0.00
NUQ,2017-03-14 08:56,59.00,0.00,0.00
NUQ,2017-03-14 09:56,62.00,0.00,3.00
NUQ,2017-03-14 10:56,66.00,0.00,M
NUQ,2017-03-14 11:56,69.00,0.00,6.00
NUQ,2017-03-14 12:56,72.00,0.00,4.00
NUQ,2017-03-14 13:56,75.00,0.00,5.00
NUQ,2017-03-14 14:56,77.00,0.00,8.00
NUQ,2017-03-14 15:56,77.00,0.00,10.00
NUQ,2017-03-14 16:56,75.00,0.00,9.00
NUQ,2017-03-14 17:56,73.00,0.00,9.00
NUQ,2017-03-14 18:56,71.00,0.00,4.00
NUQ,2017-03-14 19:56,65.00,0.00,6.00
NUQ,2017-03-14 20:56,62.00,0.00,6.00
NUQ,2017-03-14 21:56,62.00,0.00,3.00
NUQ,2017-03-14 22:56,62.00,0.00,0.00
NUQ,2017-03-14 23:56,61.00,0.00,3.00
NUQ,2017-03-15 00:56,59.00,0.00,0.00
NUQ,2017-03-15 01:56,57.00,0.00,3.00
NUQ,2017-03-15 02:56,57.00,0.00,0.00
NUQ,2017-03-15 03:56,55.00,0.00,5.00
NUQ,2017-03-15 04:56,55.00,0.00,5.00
NUQ,2017-03-15 05:56,53.00,0.00,0.00
NUQ,2017-03-15 06:09,56.00,0.00,3.00
NUQ,2017-03-15 06:17,55.00,0.00,0.00
NUQ,2017-03-15 06:56,55.00,0.00,0.00
NUQ,2017-03-15 07:56,55.00,0.00,7.00
NUQ,2017-03-15 08:32,56.00,0.00,0.00
NUQ,2017-03-15 08:56,56.00,0.00,3.00
NUQ,2017-03-15 09:03,56.00,0.00,4.00
NUQ,2017-03-15 09:56,58.00,0.00,0.00
NUQ,2017-03-15 10:03,58.00,0.00,0.00
NUQ,2017-03-15 10:52,59.00,0.00,7.00
NUQ,2017-03-15 10:56,59.00,0.00,7.00
NUQ,2017-03-15 11:56,62.00,0.00,7.00
NUQ,2017-03-15 12:56,64.00,0.00,7.00
NUQ,2017-03-15 13:56,64.00,0.00,12.00
NUQ,2017-03-15 14:56,62.00,0.00,14.00
NUQ,2017-03-15 15:56,62.00,0.00,8.00
NUQ,2017-03-15 16:56,60.00,0.00,9.00
NUQ,2017-03-15 17:56,59.00,0.00,11.00
NUQ,2017-03-15 18:56,59.00,0.00,13.00
NUQ,2017-03-15 19:56,58.00,0.00,10.00
NUQ,2017-03-15 20:56,56.00,0.00,7.00
NUQ,2017-03-15 21:56,56.00,0.00,4.00
NUQ,2017-03-15 22:56,55.00,0.00,3.00
NUQ,2017-03-15 23:56,55.00,0.00,0.00
NUQ,2017-03-16 00:56,54.00,0.00,4.00
NUQ,2017-03-16 01:31,54.00,0.00,3.00
NUQ,2017-03-16 01:56,55.00,0.00,4.00
NUQ,2017-03-16 02:56,56.00,0.00,4.00
NUQ,2017-03-16 03:56,56.00,0.00,4.00
NUQ,2017-03-16 04:56,56.00,0.00,0.00
NUQ,2017-03-16 05:56,56.00,0.00,0.00
NUQ,2017-03-16 06:56,54.00,0.00,0.00
NUQ,2017-03-16 07:56,58.00,0.00,0.00
NUQ,2017-03-16 08:56,59.00,0.00,4.00
NUQ,2017-03-16 09:23,59.00,0.00,0.00
NUQ,2017-03-16 09:56,61.00,0.00,0.00
NUQ,2017-03-16 10:32,60.00,0.00,5.00
NUQ,2017-03-16 10:56,61.00,0.00,0.00
NUQ,2017-03-16 11:56,64.00,0.00,6.00
NUQ,2017-03-16 12:56,65.00,0.00,8.00
NUQ,2017-03-16 13:56,66.00,0.00,8.00
NUQ,2017-03-16 14:56,68.00,0.00,8.00
NUQ,2017-03-16 15:56,68.00,0.00,9.00
NUQ,2017-03-16 16:56,64.00,0.00,9.00
NUQ,2017-03-16 17:56,62.00,0.00,12.00
NUQ,2017-03-16 18:56,61.00,0.00,12.00
NUQ,2017-03-16 19:56,59.00,0.00,6.00
NUQ,2017-03-16 20:56,58.00,0.00,0.00
NUQ,2017-03-16 21:56,55.00,0.00,3.00
NUQ,2017-03-16 22:56,53.00,0.00,6.00
NUQ,2017-03-16 23:56,55.00,0.00,3.00
NUQ,2017-03-17 00:56,53.00,0.00,0.00
NUQ,2017-03-17 01:56,52.00,0.00,0.00
NUQ,2017-03-17 02:56,51.00,0.00,0.00
NUQ,2017-03-17 03:56,50.00,0.00,0.00
NUQ,2017-03-17 04:56,49.00,0.00,0.00
NUQ,2017-03-17 05:56,49.00,0.00,0.00
NUQ,2017-03-17 06:56,47.00,0.00,0.00
NUQ,2017-03-17 07:56,50.00,0.00,0.00
NUQ,2017-03-17 08:56,54.00,0.00,0.00
NUQ,2017-03-17 09:56,58.00,0.00,4.00
NUQ,2017-03-17 10:56,61.00,0.00,0.00
NUQ,2017-03-17 11:56,65.00,0.00,4.00
NUQ,2017-03-17 12:56,69.00,0.00,4.00
NUQ,2017-03-17 13:56,71.00,0.00,5.00
NUQ,2017-03-17 14:56,74.00,0.00,4.00
NUQ,2017-03-17 15:56,77.00,0.00,7.00
NUQ,2017-03-17 16:56,74.00,0.00,7.00
NUQ,2017-03-17 17:56,71.00,0.00,6.00
NUQ,2017-03-17 18:56,66.00,0.00,8.00
NUQ,2017-03-17 19:56,62.00,0.00,4.00
NUQ,2017-03-17 20:56,62.00,0.00,3.00
NUQ,2017-03-17 21:56,61.00,0.00,4.00
NUQ,2017-03-17 22:56,59.00,0.00,0.00
NUQ,2017-03-17 23:56,58.00,0.00,0.00
NUQ,2017-03-18 00:56,58.00,0.00,0.00
NUQ,2017-03-18 01:56,58.00,0.00,0.00
NUQ,2017-03-18 02:56,57.00,0.00,0.00
NUQ,2017-03-18 03:56,54.00,0.00,0.00
NUQ,2017-03-18 04:56,54.00,0.00,0.00
NUQ,2017-03-18 05:56,54.00,0.00,0.00
NUQ,2017-03-18 06:56,54.00,0.00,4.00
NUQ,2017-03-18 07:56,55.00,0.00,0.00
NUQ,2017-03-18 08:56,57.00,0.00,0.00
NUQ,2017-03-18 09:56,59.00,0.00,3.00
NUQ,2017-03-18 10:56,60.00,0.00,4.00
NUQ,2017-03-18 11:56,62.00,0.00,3.00
NUQ,2017-03-18 12:56,63.00,0.00,5.00
NUQ,2017-03-18 13:56,65.00,0.00,7.00
NUQ,2017-03-18 14:56,70.00,0.00,7.00
NUQ,2017-03-18 15:56,68.00,0.00,9.00
NUQ,2017-03-18 16:56,67.00,0.00,11.00
NUQ,2017-03-18 17:56,65.00,0.00,10.00
NUQ,2017-03-18 18:56,62.00,0.00,7.00
NUQ,2017-03-18 19:56,61.00,0.00,8.00
NUQ,2017-03-18 20:56,58.00,0.00,8.00
NUQ,2017-03-18 21:56,57.00,0.00,5.00
NUQ,2017-03-18 22:56,57.00,0.00,0.00
NUQ,2017-03-18 23:56,57.00,0.00,0.00
NUQ,2017-03-19 00:56,56.00,0.00,0.00
NUQ,2017-03-19 01:56,56.00,0.00,0.00
NUQ,2017-03-19 02:46,55.00,0.00,0.00
NUQ,2017-03-19 02:56,55.00,0.00,0.00
NUQ,2017-03-19 03:41,56.00,0.00,0.00
NUQ,2017-03-19 03:56,56.00,0.00,0.00
NUQ,2017-03-19 04:21,56.00,0.00,0.00
NUQ,2017-03-19 04:56,56.00,0.00,0.00
NUQ,2017-03-19 05:56,54.00,0.00,0.00
NUQ,2017-03-19 06:56,56.00,0.00,0.00
NUQ,2017-03-19 07:56,55.00,0.00,0.00
NUQ,2017-03-19 08:56,56.00,0.00,0.00
NUQ,2017-03-19 09:56,57.00,0.00,0.00
NUQ,2017-03-19 10:56,59.00,0.00,0.00
NUQ,2017-03-19 11:56,62.00,0.00,3.00
NUQ,2017-03-19 12:56,66.00,0.00,3.00
NUQ,2017-03-19 13:56,66.00,0.00,6.00
NUQ,2017-03-19 14:56,64.00,0.00,10.00
NUQ,2017-03-19 15:56,62.00,0.00,8.00
NUQ,2017-03-19 16:56,61.00,0.00,6.00
NUQ,2017-03-19 17:56,60.00,0.00,6.00
NUQ,2017-03-19 18:56,60.00,0.00,7.00
NUQ,2017-03-19 19:56,58.00,0.00,6.00
NUQ,2017-03-19 20:56,57.00,0.00,0.00
NUQ,2017-03-19 21:56,58.00,0.00,0.00
NUQ,2017-03-19 22:56,57.00,0.00,0.00
NUQ,2017-03-19 23:56,56.00,0.00,4.00
NUQ,2017-03-20 00:56,57.00,0.00,0.00
NUQ,2017-03-20 01:56,56.00,0.00,0.00
NUQ,2017-03-20 02:56,56.00,0.00,0.00
NUQ,2017-03-20 03:56,56.00,0.00,0.00
NUQ,2017-03-20 04:56,56.00,0.00,4.00
NUQ,2017-03-20 05:56,56.00,0.00,9.00
NUQ,2017-03-20 06:56,56.00,0.00,8.00
NUQ,2017-03-20 07:56,57.00,0.00,7.00
NUQ,2017-03-20 08:56,57.00,0.00,11.00
NUQ,2017-03-20 09:56,58.00,0.00,10.00
NUQ,2017-03-20 10:56,60.00,0.00,10.00
