station,valid,tmpf,p01i,sknt
SJC,2017-01-01 00:53,40.00,0.00,6.00
SJC,2017-01-01 01:53,41.00,0.00,0.00
SJC,2017-01-01 02:53,42.00,0.00,5.00
SJC,2017-01-01 03:53,43.00,0.00,4.00
SJC,2017-01-01 04:11,43.00,0.00,7.00
SJC,2017-01-01 04:53,43.00,0.00,6.00
SJC,2017-01-01 05:53,44.00,0.00,6.00
SJC,2017-01-01 06:53,44.00,0.00,5.00
SJC,2017-01-01 07:53,44.00,0.00,4.00
SJC,2017-01-01 08:53,46.00,0.00,4.00
SJC,2017-01-01 09:53,48.00,0.00,0.00
SJC,2017-01-01 10:53,52.00,0.00,0.00
SJC,2017-01-01 11:53,53.00,0.00,7.00
SJC,2017-01-01 12:53,55.00,0.00,6.00
SJC,2017-01-01 13:53,55.00,0.00,10.00
SJC,2017-01-01 14:53,54.00,0.00,11.00
SJC,2017-01-01 15:53,54.00,0.00,13.00
SJC,2017-01-01 16:53,50.00,0.00,14.00
SJC,2017-01-01 17:53,48.00,0.00,6.00
SJC,2017-01-01 18:53,48.00,0.00,4.00
SJC,2017-01-01 19:53,46.00,0.00,0.00
SJC,2017-01-01 20:53,48.00,0.00,3.00
SJC,2017-01-01 21:53,47.00,T,5.00
SJC,2017-01-01 22:53,46.00,T,7.00
SJC,2017-01-01 23:53,45.00,0.00,5.00
SJC,2017-01-02 00:53,45.00,T,6.00
SJC,2017-01-02 01:53,45.00,T,7.00
SJC,2017-01-02 02:53,45.00,T,5.00
SJC,2017-01-02 03:53,44.00,0.01,5.00
SJC,2017-01-02 04:53,44.00,0.01,3.00
SJC,2017-01-02 05:53,44.00,0.00,5.00
SJC,2017-01-02 06:53,44.00,T,8.00
SJC,2017-01-02 07:53,45.00,0.00,8.00
SJC,2017-01-02 08:53,46.00,0.00,9.00
SJC,2017-01-02 09:53,47.00,0.00,8.00
SJC,2017-01-02 10:53,48.00,T,7.00
SJC,2017-01-02 11:53,47.00,0.03,0.00
SJC,2017-01-02 12:53,49.00,0.02,0.00
SJC,2017-01-02 13:53,50.00,0.00,5.00
SJC,2017-01-02 14:53,50.00,T,7.00
SJC,2017-01-02 15:53,51.00,T,8.00
SJC,2017-01-02 16:53,50.00,T,7.00
SJC,2017-01-02 17:53,49.00,0.00,10.00
SJC,2017-01-02 18:53,49.00,0.00,11.00
SJC,2017-01-02 19:53,48.00,0.00,11.00
SJC,2017-01-02 20:53,48.00,T,8.00
SJC,2017-01-02 21:53,48.00,T,7.00
SJC,2017-01-02 22:53,49.00,0.00,5.00
SJC,2017-01-02 23:53,49.00,T,6.00
SJC,2017-01-03 00:06,49.00,0.00,7.00
SJC,2017-01-03 00:19,49.00,0.00,9.00
SJC,2017-01-03 00:40,49.00,T,7.00
SJC,2017-01-03 00:53,49.00,T,7.00
SJC,2017-01-03 01:53,49.00,0.01,5.00
SJC,2017-01-03 02:53,49.00,T,4.00
SJC,2017-01-03 03:35,49.00,0.02,6.00
SJC,2017-01-03 03:53,49.00,0.03,6.00
SJC,2017-01-03 04:53,49.00,T,10.00
SJC,2017-01-03 05:53,49.00,0.01,7.00
SJC,2017-01-03 06:53,49.00,T,10.00
SJC,2017-01-03 07:53,50.00,0.00,12.00
SJC,2017-01-03 08:53,51.00,0.00,15.00
SJC,2017-01-03 09:53,53.00,T,20.00
SJC,2017-01-03 10:53,53.00,T,15.00
SJC,2017-01-03 11:53,55.00,T,15.00
SJC,2017-01-03 12:53,54.00,T,20.00
SJC,2017-01-03 13:53,54.00,0.01,16.00
SJC,2017-01-03 14:53,54.00,T,12.00
SJC,2017-01-03 15:53,54.00,0.01,7.00
SJC,2017-01-03 16:29,54.00,0.01,9.00
SJC,2017-01-03 16:39,54.00,0.01,12.00
SJC,2017-01-03 16:53,54.00,0.01,13.00
SJC,2017-01-03 17:53,53.00,0.02,16.00
SJC,2017-01-03 18:53,54.00,0.03,14.00
SJC,2017-01-03 19:53,54.00,0.01,15.00
SJC,2017-01-03 20:53,54.00,0.04,11.00
SJC,2017-01-03 21:53,54.00,0.01,15.00
SJC,2017-01-03 22:53,54.00,0.01,16.00
SJC,2017-01-03 23:12,54.00,0.05,14.00
SJC,2017-01-03 23:16,54.00,0.05,15.00
SJC,2017-01-03 23:33,54.00,0.06,18.00
SJC,2017-01-03 23:37,54.00,0.06,17.00
SJC,2017-01-03 23:43,54.00,0.07,17.00
SJC,2017-01-03 23:53,54.00,0.08,15.00
SJC,2017-01-04 00:53,55.00,0.01,13.00
SJC,2017-01-04 01:53,57.00,T,11.00
SJC,2017-01-04 02:53,57.00,T,9.00
SJC,2017-01-04 03:02,56.00,0.00,9.00
SJC,2017-01-04 03:53,56.00,0.00,8.00
SJC,2017-01-04 04:45,55.00,T,7.00
SJC,2017-01-04 04:53,55.00,T,7.00
SJC,2017-01-04 05:26,55.00,T,7.00
SJC,2017-01-04 05:53,55.00,T,7.00
SJC,2017-01-04 06:53,56.00,0.01,6.00
SJC,2017-01-04 07:53,57.00,T,5.00
SJC,2017-01-04 08:53,57.00,0.00,6.00
SJC,2017-01-04 09:53,57.00,0.00,3.00
SJC,2017-01-04 10:53,59.00,0.00,6.00
SJC,2017-01-04 11:10,56.00,0.00,10.00
SJC,2017-01-04 11:53,54.00,0.01,8.00
SJC,2017-01-04 12:53,53.00,0.00,7.00
SJC,2017-01-04 13:09,54.00,0.00,7.00
SJC,2017-01-04 13:53,54.00,0.00,6.00
SJC,2017-01-04 14:53,52.00,T,8.00
SJC,2017-01-04 15:53,52.00,0.01,9.00
SJC,2017-01-04 16:53,51.00,0.01,0.00
SJC,2017-01-04 17:36,51.00,T,3.00
SJC,2017-01-04 17:53,51.00,T,5.00
SJC,2017-01-04 18:46,52.00,0.00,0.00
SJC,2017-01-04 18:53,52.00,0.00,0.00
SJC,2017-01-04 19:53,50.00,0.02,9.00
SJC,2017-01-04 20:25,49.00,0.01,10.00
SJC,2017-01-04 20:53,49.00,0.02,10.00
SJC,2017-01-04 21:53,49.00,0.05,5.00
SJC,2017-01-04 22:03,49.00,0.02,7.00
SJC,2017-01-04 22:10,49.00,0.02,6.00
SJC,2017-01-04 22:53,48.00,0.05,5.00
SJC,2017-01-04 23:08,48.00,0.03,7.00
SJC,2017-01-04 23:53,48.00,0.08,6.00
SJC,2017-01-05 00:32,48.00,0.01,7.00
SJC,2017-01-05 00:49,48.20,0.01,6.00
SJC,2017-01-05 00:53,48.00,0.01,5.00
SJC,2017-01-05 01:12,48.00,0.00,5.00
SJC,2017-01-05 01:24,48.00,0.00,5.00
SJC,2017-01-05 01:46,47.00,0.01,8.00
SJC,2017-01-05 01:53,47.00,0.01,7.00
SJC,2017-01-05 02:28,47.00,0.00,4.00
SJC,2017-01-05 02:39,47.00,0.00,0.00
SJC,2017-01-05 02:53,47.00,0.00,0.00
SJC,2017-01-05 03:21,47.00,0.00,0.00
SJC,2017-01-05 03:28,47.00,0.00,0.00
SJC,2017-01-05 03:53,47.00,0.00,0.00
SJC,2017-01-05 04:53,46.00,0.00,0.00
SJC,2017-01-05 05:44,47.00,0.00,5.00
SJC,2017-01-05 05:53,47.00,0.00,6.00
SJC,2017-01-05 06:08,46.00,0.00,6.00
SJC,2017-01-05 06:53,46.00,0.00,7.00
SJC,2017-01-05 07:53,45.00,0.00,4.00
SJC,2017-01-05 08:53,46.00,0.00,9.00
SJC,2017-01-05 09:53,48.00,0.00,6.00
SJC,2017-01-05 10:53,50.00,0.00,11.00
SJC,2017-01-05 11:53,50.00,T,10.00
SJC,2017-01-05 12:53,51.00,0.00,8.00
SJC,2017-01-05 13:53,51.00,0.00,10.00
SJC,2017-01-05 14:53,51.00,0.00,10.00
SJC,2017-01-05 15:53,50.00,0.00,10.00
SJC,2017-01-05 16:53,47.00,0.00,9.00
SJC,2017-01-05 17:53,46.00,0.00,5.00
SJC,2017-01-05 18:53,46.00,0.00,4.00
SJC,2017-01-05 19:53,43.00,0.00,0.00
SJC,2017-01-05 20:53,43.00,0.00,3.00
SJC,2017-01-05 21:53,41.00,0.00,5.00
SJC,2017-01-05 22:53,41.00,0.00,0.00
SJC,2017-01-05 23:53,38.00,0.00,0.00
SJC,2017-01-06 00:53,37.00,0.00,3.00
SJC,2017-01-06 01:53,35.00,0.00,0.00
SJC,2017-01-06 02:53,32.00,0.00,5.00
SJC,2017-01-06 03:53,34.00,0.00,4.00
SJC,2017-01-06 04:53,33.00,0.00,0.00
SJC,2017-01-06 05:53,33.00,0.00,4.00
SJC,2017-01-06 06:53,32.00,0.00,5.00
SJC,2017-01-06 07:53,34.00,0.00,3.00
SJC,2017-01-06 08:53,36.00,0.00,4.00
SJC,2017-01-06 09:53,42.00,0.00,3.00
SJC,2017-01-06 10:53,44.00,0.00,3.00
SJC,2017-01-06 11:53,47.00,0.00,3.00
SJC,2017-01-06 12:53,48.00,0.00,0.00
SJC,2017-01-06 13:53,52.00,0.00,0.00
SJC,2017-01-06 14:53,53.00,0.00,4.00
SJC,2017-01-06 15:53,51.00,0.00,5.00
SJC,2017-01-06 16:53,50.00,0.00,4.00
SJC,2017-01-06 17:53,49.00,0.00,6.00
SJC,2017-01-06 18:53,50.00,0.00,4.00
SJC,2017-01-06 19:53,49.00,0.00,3.00
SJC,2017-01-06 20:53,49.00,T,0.00
SJC,2017-01-06 21:53,47.00,T,3.00
SJC,2017-01-06 22:53,47.00,0.00,0.00
SJC,2017-01-06 23:53,47.00,T,5.00
SJC,2017-01-07 00:53,47.00,T,0.00
SJC,2017-01-07 01:53,51.00,0.00,10.00
SJC,2017-01-07 02:53,51.00,T,9.00
SJC,2017-01-07 03:53,50.00,0.02,16.00
SJC,2017-01-07 04:53,50.00,0.02,16.00
SJC,2017-01-07 05:53,50.00,0.01,19.00
SJC,2017-01-07 06:53,51.00,T,24.00
SJC,2017-01-07 07:53,52.00,0.01,25.00
SJC,2017-01-07 08:53,54.00,T,18.00
SJC,2017-01-07 09:33,56.00,T,9.00
SJC,2017-01-07 09:53,57.00,0.01,7.00
SJC,2017-01-07 10:26,57.00,0.01,9.00
SJC,2017-01-07 10:28,57.00,0.01,9.00
SJC,2017-01-07 10:34,57.00,0.01,7.00
SJC,2017-01-07 10:53,56.00,0.03,7.00
SJC,2017-01-07 10:58,56.00,T,8.00
SJC,2017-01-07 11:43,57.00,0.01,4.00
SJC,2017-01-07 11:53,57.00,0.01,8.00
SJC,2017-01-07 12:33,58.00,T,6.00
SJC,2017-01-07 12:44,57.00,0.01,11.00
SJC,2017-01-07 12:53,58.00,0.01,9.00
SJC,2017-01-07 13:53,59.00,T,12.00
SJC,2017-01-07 14:53,60.00,0.01,17.00
SJC,2017-01-07 15:53,60.00,T,9.00
SJC,2017-01-07 16:53,59.00,0.00,8.00
SJC,2017-01-07 17:23,59.00,0.00,4.00
SJC,2017-01-07 17:53,59.00,0.00,4.00
SJC,2017-01-07 18:53,58.00,T,8.00
SJC,2017-01-07 19:53,57.00,0.01,13.00
SJC,2017-01-07 20:53,58.00,0.07,13.00
SJC,2017-01-07 21:53,58.00,0.07,13.00
SJC,2017-01-07 22:53,58.00,0.05,18.00
SJC,2017-01-07 23:53,58.00,0.01,15.00
SJC,2017-01-08 00:53,59.00,0.09,16.00
SJC,2017-01-08 01:53,58.00,0.05,21.00
SJC,2017-01-08 02:53,59.00,T,21.00
SJC,2017-01-08 03:53,58.00,0.01,22.00
SJC,2017-01-08 04:53,59.00,T,19.00
SJC,2017-01-08 05:53,60.00,0.01,21.00
SJC,2017-01-08 06:53,60.00,T,19.00
SJC,2017-01-08 07:09,60.00,0.01,18.00
SJC,2017-01-08 07:53,58.00,0.06,7.00
SJC,2017-01-08 08:11,58.00,0.05,10.00
SJC,2017-01-08 08:16,59.00,0.05,13.00
SJC,2017-01-08 08:53,59.00,0.06,10.00
SJC,2017-01-08 09:23,60.00,0.03,11.00
SJC,2017-01-08 09:53,59.00,0.06,9.00
SJC,2017-01-08 10:53,64.00,0.03,17.00
SJC,2017-01-08 11:53,60.00,0.18,11.00
SJC,2017-01-08 12:53,61.00,0.15,13.00
SJC,2017-01-08 13:53,60.00,0.09,8.00
SJC,2017-01-08 14:09,59.00,0.04,17.00
SJC,2017-01-08 14:15,59.00,0.05,17.00
SJC,2017-01-08 14:32,59.00,0.05,9.00
SJC,2017-01-08 14:41,60.00,0.07,13.00
SJC,2017-01-08 14:53,59.00,0.08,8.00
SJC,2017-01-08 15:00,59.00,0.01,10.00
SJC,2017-01-08 15:43,59.00,0.04,13.00
SJC,2017-01-08 15:53,60.00,0.04,18.00
SJC,2017-01-08 16:13,61.00,T,12.00
SJC,2017-01-08 16:53,60.00,0.01,7.00
SJC,2017-01-08 17:53,60.00,T,6.00
SJC,2017-01-08 18:53,60.00,0.01,10.00
SJC,2017-01-08 19:53,60.00,T,7.00
SJC,2017-01-08 20:53,60.00,0.04,10.00
SJC,2017-01-08 21:53,59.00,0.07,6.00
SJC,2017-01-08 22:53,60.00,T,5.00
SJC,2017-01-08 23:53,60.00,0.00,8.00
SJC,2017-01-09 00:53,60.00,T,9.00
SJC,2017-01-09 01:29,59.00,0.08,6.00
SJC,2017-01-09 01:39,58.00,0.10,6.00
SJC,2017-01-09 01:53,57.00,0.11,9.00
SJC,2017-01-09 02:53,57.00,T,9.00
SJC,2017-01-09 03:53,55.00,0.00,3.00
SJC,2017-01-09 04:53,54.00,0.00,0.00
SJC,2017-01-09 05:53,55.00,0.00,0.00
SJC,2017-01-09 06:53,54.00,T,3.00
SJC,2017-01-09 07:53,53.00,0.00,6.00
SJC,2017-01-09 08:53,55.00,0.00,3.00
SJC,2017-01-09 09:53,56.00,0.00,4.00
SJC,2017-01-09 10:53,58.00,0.00,6.00
SJC,2017-01-09 11:53,60.00,0.00,7.00
SJC,2017-01-09 12:53,58.00,0.00,10.00
SJC,2017-01-09 13:53,57.00,0.00,10.00
SJC,2017-01-09 14:53,55.00,0.00,13.00
SJC,2017-01-09 15:53,55.00,T,9.00
SJC,2017-01-09 16:53,55.00,0.00,4.00
SJC,2017-01-09 17:53,55.00,0.00,10.00
SJC,2017-01-09 18:53,55.00,T,5.00
SJC,2017-01-09 19:53,55.00,T,6.00
SJC,2017-01-09 20:53,55.00,0.00,9.00
SJC,2017-01-09 21:53,55.00,0.00,8.00
SJC,2017-01-09 22:53,55.00,T,8.00
SJC,2017-01-09 23:53,55.00,T,8.00
SJC,2017-01-10 00:08,55.00,T,6.00
SJC,2017-01-10 00:53,55.00,T,7.00
SJC,2017-01-10 01:17,54.00,0.01,8.00
SJC,2017-01-10 01:26,55.00,0.01,9.00
SJC,2017-01-10 01:53,54.00,0.01,8.00
SJC,2017-01-10 02:53,54.00,0.02,11.00
SJC,2017-01-10 03:53,54.00,0.02,7.00
SJC,2017-01-10 04:53,54.00,0.03,10.00
SJC,2017-01-10 05:53,54.00,0.02,10.00
SJC,2017-01-10 06:53,54.00,0.04,8.00
SJC,2017-01-10 07:53,54.00,0.01,6.00
SJC,2017-01-10 08:53,55.00,0.02,9.00
SJC,2017-01-10 09:53,56.00,0.01,14.00
SJC,2017-01-10 10:53,57.00,0.01,16.00
SJC,2017-01-10 11:53,59.00,T,12.00
SJC,2017-01-10 12:53,58.00,0.03,11.00
SJC,2017-01-10 13:53,59.00,0.05,12.00
SJC,2017-01-10 14:06,59.00,T,12.00
SJC,2017-01-10 14:53,59.00,0.02,12.00
SJC,2017-01-10 15:53,59.00,0.02,11.00
SJC,2017-01-10 16:53,59.00,0.02,14.00
SJC,2017-01-10 17:26,60.00,0.01,12.00
SJC,2017-01-10 17:53,59.00,0.02,13.00
SJC,2017-01-10 18:53,60.00,T,14.00
SJC,2017-01-10 19:53,60.00,0.17,9.00
SJC,2017-01-10 20:27,57.00,0.08,14.00
SJC,2017-01-10 20:29,57.00,0.08,12.00
SJC,2017-01-10 20:53,56.00,0.08,3.00
SJC,2017-01-10 21:08,56.00,T,0.00
SJC,2017-01-10 21:20,56.00,T,4.00
SJC,2017-01-10 21:53,56.00,0.02,4.00
SJC,2017-01-10 22:53,55.00,T,9.00
SJC,2017-01-10 23:53,54.00,T,10.00
SJC,2017-01-11 00:53,55.00,0.00,5.00
SJC,2017-01-11 01:53,56.00,0.00,3.00
SJC,2017-01-11 02:53,53.00,0.01,6.00
SJC,2017-01-11 03:53,53.00,0.01,5.00
SJC,2017-01-11 04:53,52.00,0.01,6.00
SJC,2017-01-11 05:53,51.00,0.00,9.00
SJC,2017-01-11 06:53,52.00,T,6.00
SJC,2017-01-11 07:46,51.00,0.02,0.00
SJC,2017-01-11 07:53,51.00,0.02,0.00
SJC,2017-01-11 08:32,51.00,0.02,0.00
SJC,2017-01-11 08:53,52.00,0.02,6.00
SJC,2017-01-11 09:53,55.00,0.00,6.00
SJC,2017-01-11 10:53,55.00,0.01,6.00
SJC,2017-01-11 11:53,53.00,0.00,4.00
SJC,2017-01-11 12:53,55.00,0.00,5.00
SJC,2017-01-11 13:53,55.00,0.00,5.00
SJC,2017-01-11 14:53,55.00,0.00,8.00
SJC,2017-01-11 15:53,54.00,0.00,6.00
SJC,2017-01-11 16:53,53.00,0.00,5.00
SJC,2017-01-11 17:53,52.00,0.00,0.00
SJC,2017-01-11 18:53,52.00,0.00,0.00
SJC,2017-01-11 19:53,51.00,0.00,3.00
SJC,2017-01-11 20:53,49.00,0.00,5.00
SJC,2017-01-11 21:53,48.00,0.00,5.00
SJC,2017-01-11 22:53,47.00,0.00,5.00
SJC,2017-01-11 23:53,48.00,0.00,3.00
SJC,2017-01-12 00:53,49.00,0.00,5.00
SJC,2017-01-12 01:53,49.00,0.01,3.00
SJC,2017-01-12 02:53,48.00,0.05,5.00
SJC,2017-01-12 03:53,47.00,0.07,11.00
SJC,2017-01-12 04:53,47.00,T,6.00
SJC,2017-01-12 05:53,47.00,0.00,6.00
SJC,2017-01-12 06:53,47.00,0.09,7.00
SJC,2017-01-12 07:03,47.00,T,9.00
SJC,2017-01-12 07:35,47.00,T,8.00
SJC,2017-01-12 07:53,47.00,T,5.00
SJC,2017-01-12 08:13,46.00,0.00,3.00
SJC,2017-01-12 08:53,48.00,0.00,6.00
SJC,2017-01-12 09:53,49.00,0.00,8.00
SJC,2017-01-12 10:53,49.00,T,9.00
SJC,2017-01-12 11:53,50.00,0.00,8.00
SJC,2017-01-12 12:53,49.00,0.00,11.00
SJC,2017-01-12 13:53,50.00,0.00,8.00
SJC,2017-01-12 14:53,52.00,0.00,8.00
SJC,2017-01-12 15:53,53.00,0.00,6.00
SJC,2017-01-12 16:53,50.00,0.00,8.00
SJC,2017-01-12 17:53,49.00,0.00,9.00
SJC,2017-01-12 18:53,49.00,0.00,5.00
SJC,2017-01-12 19:53,48.00,0.00,3.00
SJC,2017-01-12 20:53,49.00,0.00,3.00
SJC,2017-01-12 21:53,48.00,0.00,4.00
SJC,2017-01-12 22:53,47.00,0.00,0.00
SJC,2017-01-12 23:53,47.00,0.00,4.00
SJC,2017-01-13 00:06,47.00,0.00,4.00
SJC,2017-01-13 00:53,45.00,0.00,4.00
SJC,2017-01-13 01:53,44.00,0.00,4.00
SJC,2017-01-13 02:53,43.00,0.00,3.00
SJC,2017-01-13 03:53,41.00,0.00,5.00
SJC,2017-01-13 04:53,42.00,0.00,0.00
SJC,2017-01-13 05:53,41.00,0.00,0.00
SJC,2017-01-13 06:53,40.00,0.00,0.00
SJC,2017-01-13 07:53,41.00,0.00,0.00
SJC,2017-01-13 08:53,45.00,0.00,0.00
SJC,2017-01-13 09:53,50.00,0.00,6.00
SJC,2017-01-13 10:53,51.00,0.00,10.00
SJC,2017-01-13 11:53,53.00,0.00,6.00
SJC,2017-01-13 12:53,54.00,0.00,7.00
SJC,2017-01-13 13:53,55.00,0.00,9.00
SJC,2017-01-13 14:53,56.00,0.00,4.00
SJC,2017-01-13 15:53,56.00,0.00,7.00
SJC,2017-01-13 16:53,53.00,0.00,5.00
SJC,2017-01-13 17:53,51.00,0.00,7.00
SJC,2017-01-13 18:53,50.00,0.00,3.00
SJC,2017-01-13 19:53,48.00,0.00,3.00
SJC,2017-01-13 20:53,48.00,0.00,3.00
SJC,2017-01-13 21:53,45.00,0.00,4.00
SJC,2017-01-13 22:53,45.00,0.00,3.00
SJC,2017-01-13 23:53,43.00,0.00,0.00
SJC,2017-01-14 00:53,42.00,0.00,0.00
SJC,2017-01-14 01:53,42.00,0.00,4.00
SJC,2017-01-14 02:53,41.00,0.00,0.00
SJC,2017-01-14 03:53,40.00,0.00,0.00
SJC,2017-01-14 04:53,39.00,0.00,4.00
SJC,2017-01-14 05:53,39.00,0.00,0.00
SJC,2017-01-14 06:53,38.00,0.00,3.00
SJC,2017-01-14 07:53,39.00,0.00,0.00
SJC,2017-01-14 08:53,43.00,0.00,3.00
SJC,2017-01-14 09:53,47.00,0.00,0.00
SJC,2017-01-14 10:53,50.00,0.00,3.00
SJC,2017-01-14 11:53,53.00,0.00,5.00
SJC,2017-01-14 12:53,56.00,0.00,6.00
SJC,2017-01-14 13:18,57.00,0.00,6.00
SJC,2017-01-14 13:53,58.00,0.00,7.00
SJC,2017-01-14 14:53,58.00,0.00,7.00
SJC,2017-01-14 15:53,57.00,0.00,9.00
SJC,2017-01-14 16:53,52.00,0.00,9.00
SJC,2017-01-14 17:53,49.00,0.00,8.00
SJC,2017-01-14 18:53,50.00,0.00,10.00
SJC,2017-01-14 19:53,49.00,0.00,7.00
SJC,2017-01-14 20:53,47.00,0.00,4.00
SJC,2017-01-14 21:53,45.00,0.00,4.00
SJC,2017-01-14 22:14,45.00,0.00,0.00
SJC,2017-01-14 22:53,46.00,0.00,0.00
SJC,2017-01-14 23:53,47.00,0.00,0.00
SJC,2017-01-15 00:53,45.00,0.00,0.00
SJC,2017-01-15 01:01,45.00,0.00,0.00
SJC,2017-01-15 01:48,44.60,0.00,0.00
SJC,2017-01-15 01:53,44.00,0.00,0.00
SJC,2017-01-15 02:00,44.00,0.00,3.00
SJC,2017-01-15 02:26,44.00,0.00,3.00
SJC,2017-01-15 02:53,44.00,0.00,0.00
SJC,2017-01-15 03:37,43.00,0.00,0.00
SJC,2017-01-15 03:53,43.00,0.00,0.00
SJC,2017-01-15 04:53,42.00,0.00,3.00
SJC,2017-01-15 05:53,43.00,0.00,0.00
SJC,2017-01-15 06:53,45.00,0.00,0.00
SJC,2017-01-15 07:53,45.00,0.00,0.00
SJC,2017-01-15 08:53,46.00,0.00,4.00
SJC,2017-01-15 09:17,46.00,0.00,0.00
SJC,2017-01-15 09:53,46.00,0.00,3.00
SJC,2017-01-15 10:53,47.00,0.00,5.00
SJC,2017-01-15 11:53,47.00,0.00,4.00
SJC,2017-01-15 12:32,48.00,0.00,3.00
SJC,2017-01-15 12:53,49.00,0.00,4.00
SJC,2017-01-15 13:03,49.00,0.00,3.00
SJC,2017-01-15 13:53,52.00,0.00,5.00
SJC,2017-01-15 14:53,53.00,0.00,5.00
SJC,2017-01-15 15:53,54.00,0.00,6.00
SJC,2017-01-15 16:53,51.00,0.00,6.00
SJC,2017-01-15 17:53,49.00,0.00,6.00
SJC,2017-01-15 18:53,46.00,0.00,5.00
SJC,2017-01-15 19:53,44.00,0.00,6.00
SJC,2017-01-15 20:53,45.00,0.00,3.00
SJC,2017-01-15 21:53,44.00,0.00,0.00
SJC,2017-01-15 22:53,43.00,0.00,0.00
SJC,2017-01-15 23:53,40.00,0.00,3.00
SJC,2017-01-16 00:53,41.00,0.00,3.00
SJC,2017-01-16 01:53,39.00,0.00,3.00
SJC,2017-01-16 02:53,39.00,0.00,0.00
SJC,2017-01-16 03:53,40.00,0.00,0.00
SJC,2017-01-16 04:53,37.00,0.00,3.00
SJC,2017-01-16 05:53,37.00,0.00,0.00
SJC,2017-01-16 06:40,36.00,0.00,5.00
SJC,2017-01-16 06:53,37.00,0.00,3.00
SJC,2017-01-16 07:53,40.00,0.00,4.00
SJC,2017-01-16 08:53,41.00,0.00,3.00
SJC,2017-01-16 09:53,44.00,0.00,4.00
SJC,2017-01-16 10:53,48.00,0.00,3.00
SJC,2017-01-16 11:53,50.00,0.00,0.00
SJC,2017-01-16 12:53,53.00,0.00,5.00
SJC,2017-01-16 13:53,54.00,0.00,6.00
SJC,2017-01-16 14:53,57.00,0.00,7.00
SJC,2017-01-16 15:53,57.00,0.00,4.00
SJC,2017-01-16 16:53,55.00,0.00,6.00
SJC,2017-01-16 17:53,50.00,0.00,8.00
SJC,2017-01-16 18:53,49.00,0.00,8.00
SJC,2017-01-16 19:53,46.00,0.00,5.00
SJC,2017-01-16 20:53,48.00,0.00,0.00
SJC,2017-01-16 21:53,46.00,0.00,0.00
SJC,2017-01-16 22:53,44.00,0.00,0.00
SJC,2017-01-16 23:53,43.00,0.00,0.00
SJC,2017-01-17 00:53,41.00,0.00,3.00
SJC,2017-01-17 01:53,40.00,0.00,3.00
SJC,2017-01-17 02:53,39.00,0.00,4.00
SJC,2017-01-17 03:53,40.00,0.00,0.00
SJC,2017-01-17 04:53,36.00,0.00,4.00
SJC,2017-01-17 05:53,38.00,0.00,4.00
SJC,2017-01-17 06:53,37.00,0.00,0.00
SJC,2017-01-17 07:53,39.00,0.00,8.00
SJC,2017-01-17 08:53,42.00,0.00,7.00
SJC,2017-01-17 09:53,45.00,0.00,6.00
SJC,2017-01-17 10:53,47.00,0.00,3.00
SJC,2017-01-17 11:53,50.00,0.00,4.00
SJC,2017-01-17 12:53,52.00,0.00,6.00
SJC,2017-01-17 13:53,54.00,0.00,0.00
SJC,2017-01-17 14:53,55.00,0.00,6.00
SJC,2017-01-17 15:53,55.00,0.00,4.00
SJC,2017-01-17 16:53,51.00,0.00,7.00
SJC,2017-01-17 17:53,50.00,0.00,5.00
SJC,2017-01-17 18:53,49.00,0.00,4.00
SJC,2017-01-17 19:53,48.00,0.00,5.00
SJC,2017-01-17 20:53,50.00,0.00,0.00
SJC,2017-01-17 21:53,50.00,0.00,0.00
SJC,2017-01-17 22:53,49.00,0.00,0.00
SJC,2017-01-17 23:53,50.00,0.00,8.00
SJC,2017-01-18 00:53,51.00,0.00,3.00
SJC,2017-01-18 01:53,48.00,0.00,5.00
SJC,2017-01-18 02:53,48.00,0.00,0.00
SJC,2017-01-18 03:53,48.00,0.00,0.00
SJC,2017-01-18 04:53,49.00,T,3.00
SJC,2017-01-18 05:53,49.00,0.02,6.00
SJC,2017-01-18 06:53,50.00,0.01,5.00
SJC,2017-01-18 07:53,51.00,T,15.00
SJC,2017-01-18 08:53,51.00,T,17.00
SJC,2017-01-18 09:53,51.00,0.04,5.00
SJC,2017-01-18 10:53,51.00,0.03,9.00
SJC,2017-01-18 11:53,52.00,0.01,17.00
SJC,2017-01-18 12:53,51.00,0.01,13.00
SJC,2017-01-18 13:53,50.00,0.02,20.00
SJC,2017-01-18 14:53,50.00,T,22.00
SJC,2017-01-18 15:53,52.00,0.01,26.00
SJC,2017-01-18 16:53,52.00,0.01,28.00
SJC,2017-01-18 17:53,52.00,0.01,27.00
SJC,2017-01-18 18:53,52.00,T,29.00
SJC,2017-01-18 19:53,52.00,0.06,19.00
SJC,2017-01-18 20:29,52.00,0.13,7.00
SJC,2017-01-18 20:53,51.00,0.15,12.00
SJC,2017-01-18 21:53,53.00,T,10.00
SJC,2017-01-18 22:53,52.00,0.00,5.00
SJC,2017-01-18 23:53,52.00,T,4.00
SJC,2017-01-19 00:53,49.00,T,4.00
SJC,2017-01-19 01:53,50.00,0.00,6.00
SJC,2017-01-19 02:53,50.00,0.00,8.00
SJC,2017-01-19 03:53,50.00,T,6.00
SJC,2017-01-19 04:53,48.00,T,5.00
SJC,2017-01-19 05:53,47.00,0.00,5.00
SJC,2017-01-19 06:53,49.00,0.00,6.00
SJC,2017-01-19 07:53,50.00,T,5.00
SJC,2017-01-19 08:53,51.00,T,6.00
